# line 1: 1/f noise, line2: natural images
5.680081273620068316e+00,9.326095886922232125e+00,3.222184812142081967e+00,5.382043401874234689e+00,2.610578666940085668e+00
4.974141375605775295e+00,8.598717950774805274e+00,3.931977219584247507e+00,6.625915610280038948e+00,1.071055551367585679e+00
