session,target,contrast_modulation,amplitude,presence,response_presence,reaction_time
1,2,0,3.388,1,1,0.6921
1,2,0,3.388,0,0,0.5655
1,2,0,3.388,1,1,0.5072
1,2,0,3.388,1,0,0.5087
1,2,0,3.388,0,0,0.59
1,2,0,3.388,0,1,0.564
1,2,0,3.388,0,0,0.6615
1,2,0,3.388,0,1,0.5031
1,2,0,3.388,0,0,0.5726
1,2,0,3.388,0,1,0.7821
1,2,0,3.388,1,0,0.6278
1,2,0,3.388,1,1,0.5812
1,2,0,3.388,0,0,0.6627
1,2,0,3.388,0,0,0.6163
1,2,0,3.388,0,1,0.6861
1,2,0,3.388,0,0,0.7312
1,2,0,3.388,1,0,0.6206
1,2,0,3.388,1,1,0.5463
1,2,0,3.388,1,0,0.6642
1,2,0,3.388,1,1,0.5378
1,2,0,3.388,1,1,0.9593
1,2,1,2.0212,0,0,0.6123
1,2,1,2.0212,0,0,0.606
1,2,1,2.0212,1,0,0.58
1,2,1,2.0212,1,1,0.4537
1,2,1,2.0212,0,1,0.6266
1,2,1,2.0212,1,1,0.4659
1,2,1,2.0212,0,0,0.5058
1,2,1,2.0212,0,0,0.5755
1,2,1,2.0212,1,1,0.6723
1,2,1,2.0212,1,1,0.4548
1,2,1,2.0212,0,0,0.6483
1,2,1,2.0212,1,1,0.4731
1,2,1,2.0212,0,0,0.4796
1,2,1,2.0212,1,1,0.4489
1,2,1,2.0212,0,1,0.5626
1,2,1,2.0212,0,0,0.4882
1,2,1,2.0212,0,0,0.5376
1,2,1,2.0212,1,0,0.6189
1,2,1,2.0212,0,0,0.6409
1,2,1,2.0212,1,1,0.4663
1,2,1,2.0212,1,0,0.5633
1,2,1,2.0212,1,1,0.4577
1,2,1,2.0212,1,1,0.475
1,2,1,2.0212,0,0,0.5085
1,2,1,2.0212,0,0,0.5258
1,2,1,2.0212,1,1,0.4956
1,2,1,2.0212,1,1,0.6713
1,2,1,2.0212,0,1,0.6189
1,2,1,2.0212,0,0,0.4922
1,2,1,2.0212,1,1,0.4777
1,2,1,2.0212,1,0,0.5985
1,2,1,2.0212,1,0,0.8258
1,2,1,2.0212,0,0,0.625
1,2,1,2.0212,1,0,0.7196
1,2,1,2.0212,0,0,0.9841
1,2,1,2.0212,0,0,0.6017
1,2,1,2.0212,1,1,0.7768
1,2,1,2.0212,1,0,0.6729
1,2,1,2.0212,0,0,0.6904
1,2,1,2.0212,1,1,0.6359
1,2,1,2.0212,0,0,0.6335
1,2,1,2.0212,0,0,0.555
1,2,1,2.0212,0,0,0.6499
1,2,1,2.0212,1,1,0.5781
1,2,1,2.0212,0,0,0.5796
1,2,1,2.0212,0,0,0.5313
1,2,1,2.0212,1,1,0.587
1,2,1,2.0212,0,0,0.5245
1,2,1,2.0212,1,0,0.5558
1,2,1,2.0212,1,1,0.4473
1,2,1,2.0212,0,1,0.5447
1,2,1,2.0212,1,1,0.5746
1,2,1,2.0212,0,0,0.5242
1,2,1,2.0212,0,0,0.5415
1,2,1,2.0212,0,0,0.6392
1,2,1,2.0212,1,1,0.5329
1,2,1,2.0212,1,1,0.5662
1,2,1,2.0212,0,0,0.5358
1,2,1,2.0212,1,1,0.5895
1,2,1,2.0212,1,1,0.479
1,2,0,3.388,0,0,0.6692
1,2,0,3.388,1,1,0.4298
1,2,0,3.388,1,1,0.5073
1,2,0,3.388,1,1,0.5005
1,2,0,3.388,1,0,0.3903
1,2,0,3.388,0,0,0.8289
1,2,0,3.388,0,0,0.3807
1,2,0,3.388,0,0,0.3782
1,2,0,3.388,1,0,0.5197
1,2,0,3.388,1,1,0.577
1,2,0,3.388,0,1,0.6383
1,2,0,3.388,1,1,0.3636
1,2,0,3.388,1,0,0.405
1,2,0,3.388,0,0,0.3703
1,2,0,3.388,1,0,0.4797
1,2,0,3.388,0,0,0.5041
1,2,0,3.388,1,1,0.4543
1,2,0,3.388,0,0,0.5799
1,2,0,3.388,1,0,0.5236
1,2,0,3.388,0,1,0.5224
1,2,0,3.388,0,0,0.4717
1,2,0,3.388,0,0,0.449
1,2,0,3.388,1,0,0.3942
1,2,0,3.388,1,0,0.4235
1,2,0,3.388,0,0,0.5053
1,2,0,3.388,1,1,0.4344
1,2,0,3.388,1,0,0.4319
1,2,0,3.388,0,0,0.4453
1,2,0,3.388,0,0,0.4224
1,2,0,3.388,0,0,0.436
1,3,0,3.388,1,1,0.5861
1,3,0,3.388,0,0,0.5394
1,3,0,3.388,0,0,0.6209
1,3,0,3.388,1,1,0.6208
1,3,0,3.388,1,1,0.6078
1,3,0,3.388,0,1,0.7054
1,3,0,3.388,1,1,0.5468
1,3,0,3.388,1,1,0.727
1,3,0,3.388,1,0,0.5421
1,3,0,3.388,0,0,0.6238
1,3,0,3.388,1,1,0.4792
1,3,0,3.388,0,1,0.519
1,3,0,3.388,0,0,0.5206
1,3,0,3.388,1,1,0.5518
1,3,0,3.388,0,0,0.5597
1,3,0,3.388,0,0,0.6251
1,3,0,3.388,1,1,0.7531
1,3,0,3.388,1,1,0.6483
1,3,0,3.388,0,0,0.4899
1,3,0,3.388,0,0,0.4897
1,3,0,3.388,0,0,0.5611
1,3,0,3.388,1,1,0.5944
1,3,0,3.388,0,0,0.5624
1,3,0,3.388,1,1,0.6017
1,3,0,3.388,0,1,0.6148
1,3,0,3.388,1,0,0.5726
1,3,0,3.388,0,1,0.542
1,3,0,3.388,0,0,0.5476
1,3,0,3.388,1,0,0.58
1,3,0,3.388,1,1,0.555
1,3,1,2.0212,0,1,0.5738
1,3,1,2.0212,1,1,0.4272
1,3,1,2.0212,0,0,0.5074
1,3,1,2.0212,0,0,0.4024
1,3,1,2.0212,1,0,0.5276
1,3,1,2.0212,0,0,0.4168
1,3,1,2.0212,0,0,0.4227
1,3,1,2.0212,1,1,0.4765
1,3,1,2.0212,0,1,0.4939
1,3,1,2.0212,1,0,0.4301
1,3,1,2.0212,1,1,0.5813
1,3,1,2.0212,1,1,0.6305
1,3,1,2.0212,1,0,0.487
1,3,1,2.0212,0,0,0.4617
1,3,1,2.0212,1,1,0.5272
1,3,1,2.0212,0,0,0.4477
1,3,1,2.0212,1,1,0.5184
1,3,1,2.0212,1,1,0.504
1,3,1,2.0212,0,0,0.4404
1,3,1,2.0212,1,1,0.4631
1,3,1,2.0212,1,0,0.4326
1,3,1,2.0212,1,0,0.4817
1,3,1,2.0212,0,1,0.5678
1,3,1,2.0212,0,0,0.4571
1,3,1,2.0212,0,0,0.5169
1,3,1,2.0212,1,0,0.5562
1,3,1,2.0212,0,0,0.5577
1,3,1,2.0212,1,1,0.8189
1,3,1,2.0212,0,0,0.6011
1,3,1,2.0212,0,0,0.5546
1,3,1,2.0212,1,1,0.4817
1,3,1,2.0212,0,0,0.455
1,3,1,2.0212,1,0,0.8045
1,3,1,2.0212,0,1,0.534
1,3,1,2.0212,0,0,0.6774
1,3,1,2.0212,1,0,0.6533
1,3,1,2.0212,0,0,0.7027
1,3,1,2.0212,1,0,0.6082
1,3,1,2.0212,0,0,0.5178
1,3,1,2.0212,1,0,0.5471
1,3,1,2.0212,0,1,0.8408
1,3,1,2.0212,1,1,0.5586
1,3,1,2.0212,0,0,0.5118
1,3,1,2.0212,1,0,0.8816
1,3,1,2.0212,0,0,0.6472
1,3,1,2.0212,1,0,0.6649
1,3,1,2.0212,1,0,0.6022
1,3,1,2.0212,1,1,0.48
1,3,1,2.0212,1,0,0.5294
1,3,1,2.0212,0,0,0.5237
1,3,1,2.0212,0,0,0.5803
1,3,1,2.0212,0,0,0.5819
1,3,1,2.0212,0,0,0.6037
1,3,1,2.0212,0,0,0.6092
1,3,1,2.0212,0,0,0.5947
1,3,1,2.0212,1,0,0.5963
1,3,1,2.0212,1,0,0.5617
1,3,1,2.0212,0,0,0.6033
1,3,1,2.0212,1,0,0.6209
1,3,1,2.0212,1,1,0.5466
1,3,0,3.388,1,1,0.6181
1,3,0,3.388,1,1,0.895
1,3,0,3.388,0,0,0.5364
1,3,0,3.388,1,1,0.4496
1,3,0,3.388,1,1,0.4309
1,3,0,3.388,1,1,0.5683
1,3,0,3.388,0,0,0.4258
1,3,0,3.388,1,0,0.4988
1,3,0,3.388,1,1,0.5606
1,3,0,3.388,1,1,0.4778
1,3,0,3.388,0,0,0.4593
1,3,0,3.388,1,1,0.4205
1,3,0,3.388,1,1,0.4019
1,3,0,3.388,1,0,0.6393
1,3,0,3.388,0,0,0.5045
1,3,0,3.388,0,0,0.4539
1,3,0,3.388,0,0,0.5312
1,3,0,3.388,0,0,0.4765
1,3,0,3.388,0,0,0.4099
1,3,0,3.388,0,0,0.4711
1,3,0,3.388,0,0,0.5447
1,3,0,3.388,1,0,0.4141
1,3,0,3.388,1,1,0.5554
1,3,0,3.388,0,0,0.4526
1,3,0,3.388,1,0,0.5257
1,3,0,3.388,1,1,0.5232
1,3,0,3.388,0,0,0.5089
1,3,0,3.388,0,0,0.4541
1,3,0,3.388,0,0,0.4675
1,3,0,3.388,0,0,0.497
1,4,0,2.0405,1,1,0.6384
1,4,0,2.0405,1,0,0.561
1,4,0,2.0405,0,0,0.6423
1,4,0,2.0405,0,0,0.6323
1,4,0,2.0405,1,0,0.5494
1,4,0,2.0405,0,0,0.5509
1,4,0,2.0405,1,0,0.7594
1,4,0,2.0405,0,0,0.5942
1,4,0,2.0405,1,0,0.7558
1,4,0,2.0405,0,0,0.6131
1,4,0,2.0405,1,1,0.7468
1,4,0,2.0405,0,0,0.8123
1,4,0,2.0405,1,0,0.6059
1,4,0,2.0405,0,0,0.6117
1,4,0,2.0405,1,1,0.5491
1,4,0,2.0405,0,0,0.5983
1,4,0,2.0405,0,0,0.5884
1,4,0,2.0405,1,1,0.7337
1,4,0,2.0405,0,0,0.6392
1,4,0,2.0405,0,0,0.549
1,4,0,2.0405,1,1,0.5664
1,4,0,2.0405,1,0,0.6479
1,4,0,2.0405,0,0,0.6378
1,4,0,2.0405,0,0,0.863
1,4,0,2.0405,1,1,0.9242
1,4,0,2.0405,0,0,0.738
1,4,0,2.0405,1,0,0.6436
1,4,0,2.0405,1,1,0.4734
1,4,0,2.0405,0,0,0.4723
1,4,0,2.0405,1,0,0.5605
1,4,1,1.3668,0,0,0.6301
1,4,1,1.3668,1,1,0.5841
1,4,1,1.3668,0,0,0.5178
1,4,1,1.3668,1,1,0.5351
1,4,1,1.3668,1,1,0.5507
1,4,1,1.3668,1,1,0.4944
1,4,1,1.3668,1,1,0.4319
1,4,1,1.3668,1,1,0.5774
1,4,1,1.3668,0,0,0.471
1,4,1,1.3668,0,0,0.5205
1,4,1,1.3668,1,1,0.4419
1,4,1,1.3668,0,1,0.5117
1,4,1,1.3668,1,1,0.4332
1,4,1,1.3668,0,0,0.4026
1,4,1,1.3668,0,0,0.6165
1,4,1,1.3668,0,0,0.538
1,4,1,1.3668,1,0,0.9393
1,4,1,1.3668,1,0,0.769
1,4,1,1.3668,0,0,0.5945
1,4,1,1.3668,0,0,0.6853
1,4,1,1.3668,0,1,0.8854
1,4,1,1.3668,0,0,0.6787
1,4,1,1.3668,1,1,0.5407
1,4,1,1.3668,1,0,0.6981
1,4,1,1.3668,1,1,0.6919
1,4,1,1.3668,0,1,0.5173
1,4,1,1.3668,0,0,0.435
1,4,1,1.3668,1,0,0.5724
1,4,1,1.3668,1,1,0.446
1,4,1,1.3668,0,0,0.5075
1,4,1,1.3668,1,1,0.5503
1,4,1,1.3668,1,1,0.5155
1,4,1,1.3668,1,1,0.5287
1,4,1,1.3668,1,1,0.7266
1,4,1,1.3668,0,0,0.9999
1,4,1,1.3668,0,0,0.6295
1,4,1,1.3668,0,0,0.4349
1,4,1,1.3668,1,0,0.6284
1,4,1,1.3668,0,0,0.6257
1,4,1,1.3668,0,0,0.591
1,4,1,1.3668,1,1,0.4486
1,4,1,1.3668,0,0,0.5302
1,4,1,1.3668,0,0,0.5755
1,4,1,1.3668,0,0,0.7371
1,4,1,1.3668,1,1,0.4304
1,4,1,1.3668,1,0,0.4641
1,4,1,1.3668,1,1,0.6534
1,4,1,1.3668,0,0,0.4629
1,4,1,1.3668,0,0,0.5082
1,4,1,1.3668,1,1,0.4576
1,4,1,1.3668,1,1,0.3741
1,4,1,1.3668,0,0,0.5845
1,4,1,1.3668,0,0,0.4739
1,4,1,1.3668,1,0,0.7317
1,4,1,1.3668,1,1,0.4569
1,4,1,1.3668,1,0,0.5226
1,4,1,1.3668,0,0,0.5679
1,4,1,1.3668,0,0,0.6015
1,4,1,1.3668,0,0,0.4869
1,4,1,1.3668,1,1,0.4083
1,4,0,2.0405,0,0,0.5359
1,4,0,2.0405,0,0,0.4098
1,4,0,2.0405,1,1,0.631
1,4,0,2.0405,1,0,0.4684
1,4,0,2.0405,1,1,0.4733
1,4,0,2.0405,0,1,0.7747
1,4,0,2.0405,0,0,0.5322
1,4,0,2.0405,1,1,0.6576
1,4,0,2.0405,1,0,0.5112
1,4,0,2.0405,0,1,0.3646
1,4,0,2.0405,0,0,0.3577
1,4,0,2.0405,1,1,0.531
1,4,0,2.0405,1,1,0.4166
1,4,0,2.0405,1,0,0.6498
1,4,0,2.0405,1,1,0.3911
1,4,0,2.0405,1,0,0.4845
1,4,0,2.0405,0,0,0.6901
1,4,0,2.0405,1,0,0.5233
1,4,0,2.0405,0,1,0.4887
1,4,0,2.0405,0,0,0.342
1,4,0,2.0405,0,0,0.3993
1,4,0,2.0405,1,0,0.4287
1,4,0,2.0405,1,0,0.4421
1,4,0,2.0405,0,0,0.4834
1,4,0,2.0405,0,0,0.4287
1,4,0,2.0405,0,0,0.394
1,4,0,2.0405,0,0,0.515
1,4,0,2.0405,1,0,0.6608
1,4,0,2.0405,0,0,0.4502
1,4,0,2.0405,1,0,0.4274
1,5,0,1.848,1,1,0.617
1,5,0,1.848,0,0,0.4744
1,5,0,1.848,1,1,0.7161
1,5,0,1.848,0,1,0.653
1,5,0,1.848,0,1,0.687
1,5,0,1.848,1,1,0.4963
1,5,0,1.848,0,0,0.386
1,5,0,1.848,1,0,0.5237
1,5,0,1.848,0,0,0.5094
1,5,0,1.848,1,0,0.6388
1,5,0,1.848,0,0,0.6126
1,5,0,1.848,1,0,0.646
1,5,0,1.848,0,0,0.7434
1,5,0,1.848,1,0,0.6531
1,5,0,1.848,1,0,0.7508
1,5,0,1.848,1,0,0.6882
1,5,0,1.848,1,1,0.6298
1,5,0,1.848,1,0,0.7432
1,5,0,1.848,0,0,0.6809
1,5,0,1.848,1,0,0.682
1,5,0,1.848,0,0,0.656
1,5,0,1.848,0,0,0.6255
1,5,0,1.848,1,0,0.5629
1,5,0,1.848,1,1,0.9208
1,5,0,1.848,0,0,0.694
1,5,0,1.848,0,0,0.5876
1,5,0,1.848,0,0,0.781
1,5,0,1.848,1,0,0.627
1,5,0,1.848,0,0,0.5963
1,5,0,1.848,0,1,0.8101
1,5,1,1.155,0,0,0.6112
1,5,1,1.155,0,0,0.5006
1,5,1,1.155,1,1,0.4071
1,5,1,1.155,0,0,0.5124
1,5,1,1.155,0,1,0.3857
1,5,1,1.155,1,1,0.4478
1,5,1,1.155,1,1,0.4408
1,5,1,1.155,0,0,0.4423
1,5,1,1.155,0,0,0.4087
1,5,1,1.155,1,1,0.4611
1,5,1,1.155,0,0,0.4349
1,5,1,1.155,1,1,0.4818
1,5,1,1.155,1,1,0.3462
1,5,1,1.155,1,0,0.5877
1,5,1,1.155,1,1,0.6185
1,5,1,1.155,1,0,0.4827
1,5,1,1.155,1,0,0.5004
1,5,1,1.155,0,0,0.4191
1,5,1,1.155,1,0,0.4595
1,5,1,1.155,0,0,0.4886
1,5,1,1.155,1,1,0.5182
1,5,1,1.155,0,0,0.4362
1,5,1,1.155,1,1,0.6298
1,5,1,1.155,0,0,0.485
1,5,1,1.155,0,0,0.4288
1,5,1,1.155,1,0,0.5584
1,5,1,1.155,0,0,0.5092
1,5,1,1.155,0,0,0.4695
1,5,1,1.155,0,0,0.5029
1,5,1,1.155,1,1,0.3582
1,5,1,1.155,0,0,0.5819
1,5,1,1.155,1,1,0.4066
1,5,1,1.155,1,0,0.5321
1,5,1,1.155,1,1,0.4417
1,5,1,1.155,0,0,0.455
1,5,1,1.155,1,1,0.4566
1,5,1,1.155,0,0,0.4699
1,5,1,1.155,1,1,0.4716
1,5,1,1.155,0,0,0.4048
1,5,1,1.155,1,1,0.4821
1,5,1,1.155,0,0,0.4198
1,5,1,1.155,1,1,0.6133
1,5,1,1.155,0,1,0.5466
1,5,1,1.155,0,0,0.4041
1,5,1,1.155,1,1,0.5936
1,5,1,1.155,0,0,0.483
1,5,1,1.155,0,0,0.4644
1,5,1,1.155,1,1,0.4342
1,5,1,1.155,1,0,0.3994
1,5,1,1.155,1,1,0.4607
1,5,1,1.155,0,0,0.426
1,5,1,1.155,0,0,0.3796
1,5,1,1.155,0,0,0.3972
1,5,1,1.155,1,1,0.3668
1,5,1,1.155,0,0,0.412
1,5,1,1.155,1,0,0.3977
1,5,1,1.155,1,0,0.4109
1,5,1,1.155,1,1,0.6365
1,5,1,1.155,0,0,0.4098
1,5,1,1.155,0,0,0.4596
1,5,0,1.848,1,0,0.5336
1,5,0,1.848,1,1,0.4072
1,5,0,1.848,1,1,0.7087
1,5,0,1.848,1,1,0.4983
1,5,0,1.848,0,0,0.4634
1,5,0,1.848,0,0,0.573
1,5,0,1.848,1,1,0.4702
1,5,0,1.848,0,0,0.4355
1,5,0,1.848,1,1,0.6889
1,5,0,1.848,0,1,0.5861
1,5,0,1.848,1,1,0.5517
1,5,0,1.848,0,0,0.5171
1,5,0,1.848,0,0,0.5102
1,5,0,1.848,0,0,0.6196
1,5,0,1.848,0,0,0.569
1,5,0,1.848,1,1,0.6423
1,5,0,1.848,0,0,0.5436
1,5,0,1.848,1,0,0.6369
1,5,0,1.848,1,1,0.4702
1,5,0,1.848,0,0,0.5276
1,5,0,1.848,1,0,0.6368
1,5,0,1.848,0,1,0.5224
1,5,0,1.848,1,1,0.4397
1,5,0,1.848,1,1,0.4371
1,5,0,1.848,0,0,0.4826
1,5,0,1.848,0,0,0.6198
1,5,0,1.848,0,0,0.5692
1,5,0,1.848,1,1,0.4546
1,5,0,1.848,0,0,0.6077
1,5,0,1.848,1,1,0.7173
1,1,0,5.1205,0,0,0.4746
1,1,0,5.1205,0,0,0.5433
1,1,0,5.1205,1,1,0.4007
1,1,0,5.1205,0,0,0.4181
1,1,0,5.1205,1,1,0.712
1,1,0,5.1205,0,0,0.6013
1,1,0,5.1205,0,0,0.6026
1,1,0,5.1205,1,1,0.4483
1,1,0,5.1205,1,1,0.466
1,1,0,5.1205,1,1,0.4675
1,1,0,5.1205,0,1,0.5852
1,1,0,5.1205,0,1,0.4588
1,1,0,5.1205,0,0,0.4284
1,1,0,5.1205,0,1,0.5094
1,1,0,5.1205,1,0,0.4472
1,1,0,5.1205,0,0,0.3687
1,1,0,5.1205,0,1,0.4426
1,1,0,5.1205,0,0,0.3799
1,1,0,5.1205,1,1,0.6375
1,1,0,5.1205,0,0,0.5633
1,1,0,5.1205,1,1,0.4047
1,1,0,5.1205,1,1,0.3582
1,1,0,5.1205,1,1,0.4077
1,1,0,5.1205,0,0,0.4135
1,1,0,5.1205,0,0,0.3989
1,1,0,5.1205,1,1,0.4964
1,1,0,5.1205,1,1,0.3901
1,1,0,5.1205,1,1,0.3914
1,1,0,5.1205,1,0,0.4136
1,1,0,5.1205,1,1,0.3348
1,1,1,3.2725,1,1,0.4509
1,1,1,3.2725,1,1,0.4665
1,1,1,3.2725,1,1,0.5957
1,1,1,3.2725,1,1,0.5057
1,1,1,3.2725,0,1,0.5552
1,1,1,3.2725,0,0,0.4446
1,1,1,3.2725,1,0,0.7223
1,1,1,3.2725,0,1,0.5638
1,1,1,3.2725,0,0,0.5334
1,1,1,3.2725,1,1,0.4752
1,1,1,3.2725,1,1,0.4606
1,1,1,3.2725,0,0,0.4622
1,1,1,3.2725,1,0,0.5317
1,1,1,3.2725,1,0,0.577
1,1,1,3.2725,0,0,0.4814
1,1,1,3.2725,0,0,0.5363
1,1,1,3.2725,0,0,0.5099
1,1,1,3.2725,0,0,0.4953
1,1,1,3.2725,0,0,0.5332
1,1,1,3.2725,0,0,0.5026
1,1,1,3.2725,0,0,0.44
1,1,1,3.2725,0,0,0.5198
1,1,1,3.2725,1,1,0.7833
1,1,1,3.2725,0,1,0.7688
1,1,1,3.2725,0,0,0.5825
1,1,1,3.2725,1,1,0.504
1,1,1,3.2725,1,1,0.5854
1,1,1,3.2725,1,1,0.4792
1,1,1,3.2725,1,0,0.5447
1,1,1,3.2725,1,1,0.6103
1,1,1,3.2725,1,0,0.5295
1,1,1,3.2725,0,1,0.4321
1,1,1,3.2725,0,0,0.4101
1,1,1,3.2725,1,1,0.4757
1,1,1,3.2725,1,0,0.393
1,1,1,3.2725,1,1,0.3546
1,1,1,3.2725,0,0,0.4682
1,1,1,3.2725,0,1,0.6898
1,1,1,3.2725,1,1,0.5395
1,1,1,3.2725,0,0,0.4407
1,1,1,3.2725,1,1,0.5104
1,1,1,3.2725,0,0,0.4001
1,1,1,3.2725,0,0,0.4057
1,1,1,3.2725,1,1,0.5323
1,1,1,3.2725,1,1,0.3969
1,1,1,3.2725,1,1,0.4143
1,1,1,3.2725,1,0,0.4127
1,1,1,3.2725,1,1,0.3734
1,1,1,3.2725,0,0,0.3909
1,1,1,3.2725,0,0,0.5013
1,1,1,3.2725,1,1,0.3502
1,1,1,3.2725,1,1,0.3196
1,1,1,3.2725,0,1,0.5737
1,1,1,3.2725,0,0,0.4389
1,1,1,3.2725,0,0,0.4082
1,1,1,3.2725,0,0,0.3913
1,1,1,3.2725,0,0,0.4315
1,1,1,3.2725,1,1,0.4169
1,1,1,3.2725,0,0,0.5118
1,1,1,3.2725,1,1,0.4838
1,1,0,5.1205,1,1,0.5045
1,1,0,5.1205,0,0,0.3577
1,1,0,5.1205,1,1,0.3715
1,1,0,5.1205,1,1,0.5609
1,1,0,5.1205,0,0,0.4259
1,1,0,5.1205,1,1,0.3595
1,1,0,5.1205,0,0,0.437
1,1,0,5.1205,1,1,0.397
1,1,0,5.1205,1,0,0.5236
1,1,0,5.1205,0,0,0.4888
1,1,0,5.1205,1,1,0.4981
1,1,0,5.1205,1,0,0.4099
1,1,0,5.1205,1,1,0.4247
1,1,0,5.1205,1,1,0.4424
1,1,0,5.1205,1,1,0.4357
1,1,0,5.1205,0,0,0.369
1,1,0,5.1205,1,0,0.3985
1,1,0,5.1205,0,0,0.4072
1,1,0,5.1205,0,0,0.4211
1,1,0,5.1205,0,0,0.4826
1,1,0,5.1205,1,1,0.4119
1,1,0,5.1205,0,0,0.3932
1,1,0,5.1205,0,0,0.4385
1,1,0,5.1205,0,0,0.4457
1,1,0,5.1205,1,1,0.429
1,1,0,5.1205,0,0,0.4426
1,1,0,5.1205,0,1,0.7057
1,1,0,5.1205,0,1,0.4012
1,1,0,5.1205,0,1,0.4626
1,1,0,5.1205,1,0,0.3418
1,2,0,4.312,0,1,0.5548
1,2,0,4.312,0,0,0.4838
1,2,0,4.312,1,1,0.5334
1,2,0,4.312,0,0,0.6468
1,2,0,4.312,1,1,0.6045
1,2,0,4.312,0,0,0.67
1,2,0,4.312,1,1,0.4796
1,2,0,4.312,0,1,0.5012
1,2,0,4.312,1,1,0.6629
1,2,0,4.312,0,0,0.5362
1,2,0,4.312,1,1,0.5418
1,2,0,4.312,0,0,0.5755
1,2,0,4.312,1,1,0.4969
1,2,0,4.312,1,0,0.5302
1,2,0,4.312,1,1,0.5958
1,2,0,4.312,1,1,0.5334
1,2,0,4.312,0,0,0.4794
1,2,0,4.312,1,1,0.5768
1,2,0,4.312,0,0,0.5621
1,2,0,4.312,1,0,0.4879
1,2,0,4.312,1,1,0.4735
1,2,0,4.312,0,0,0.5229
1,2,0,4.312,1,0,0.4806
1,2,0,4.312,1,1,0.5781
1,2,0,4.312,0,0,0.5311
1,2,0,4.312,0,0,0.5852
1,2,0,4.312,0,0,0.7308
1,2,0,4.312,0,0,0.5404
1,2,0,4.312,1,1,0.674
1,2,0,4.312,0,0,0.6114
1,2,1,2.5025,1,1,0.4428
1,2,1,2.5025,1,1,0.4443
1,2,1,2.5025,1,1,0.3817
1,2,1,2.5025,0,0,0.5314
1,2,1,2.5025,1,1,0.4207
1,2,1,2.5025,0,0,0.4383
1,2,1,2.5025,0,0,0.4761
1,2,1,2.5025,0,0,0.4296
1,2,1,2.5025,1,1,0.415
1,2,1,2.5025,1,0,0.9581
1,2,1,2.5025,0,0,0.5663
1,2,1,2.5025,1,1,0.4557
1,2,1,2.5025,1,0,0.9989
1,2,1,2.5025,0,0,0.4747
1,2,1,2.5025,1,1,0.4121
1,2,1,2.5025,0,0,0.4338
1,2,1,2.5025,0,0,0.4876
1,2,1,2.5025,0,0,0.4571
1,2,1,2.5025,0,0,0.4241
1,2,1,2.5025,1,0,0.4481
1,2,1,2.5025,1,0,0.5298
1,2,1,2.5025,0,0,0.4811
1,2,1,2.5025,0,0,0.5048
1,2,1,2.5025,1,1,0.4265
1,2,1,2.5025,0,1,0.9056
1,2,1,2.5025,0,0,0.6096
1,2,1,2.5025,1,1,0.4989
1,2,1,2.5025,1,1,0.6909
1,2,1,2.5025,1,1,0.4743
1,2,1,2.5025,0,0,0.5078
1,2,1,2.5025,1,1,0.5088
1,2,1,2.5025,1,1,0.5105
1,2,1,2.5025,1,1,0.56
1,2,1,2.5025,0,0,0.5262
1,2,1,2.5025,0,0,0.5512
1,2,1,2.5025,0,0,0.6325
1,2,1,2.5025,0,0,0.5188
1,2,1,2.5025,1,1,0.5438
1,2,1,2.5025,0,0,0.8811
1,2,1,2.5025,0,0,0.4987
1,2,1,2.5025,0,0,0.5162
1,2,1,2.5025,0,0,0.6776
1,2,1,2.5025,0,0,0.5207
1,2,1,2.5025,0,0,0.5131
1,2,1,2.5025,1,1,0.4346
1,2,1,2.5025,0,0,0.4333
1,2,1,2.5025,1,1,0.5697
1,2,1,2.5025,1,1,0.6512
1,2,1,2.5025,0,1,0.7139
1,2,1,2.5025,1,0,0.5786
1,2,1,2.5025,1,1,0.74
1,2,1,2.5025,1,1,0.4835
1,2,1,2.5025,0,0,0.5233
1,2,1,2.5025,1,1,0.4605
1,2,1,2.5025,1,1,0.6357
1,2,1,2.5025,1,1,0.4516
1,2,1,2.5025,1,1,0.5493
1,2,1,2.5025,1,1,0.4209
1,2,1,2.5025,0,0,0.4925
1,2,1,2.5025,0,0,0.4897
1,2,0,4.312,1,0,0.99
1,2,0,4.312,0,1,0.6344
1,2,0,4.312,1,1,0.6479
1,2,0,4.312,1,0,0.7998
1,2,0,4.312,0,0,0.5425
1,2,0,4.312,1,0,0.492
1,2,0,4.312,0,0,0.4989
1,2,0,4.312,0,0,0.4346
1,2,0,4.312,0,0,0.5121
1,2,0,4.312,1,1,0.5667
1,2,0,4.312,1,1,0.6265
1,2,0,4.312,0,0,0.4477
1,2,0,4.312,0,0,0.5253
1,2,0,4.312,0,0,0.5866
1,2,0,4.312,0,1,0.5522
1,2,0,4.312,0,0,0.4373
1,2,0,4.312,1,1,0.4462
1,2,0,4.312,1,1,0.5241
1,2,0,4.312,1,1,0.4895
1,2,0,4.312,0,0,0.4816
1,2,0,4.312,1,1,0.4962
1,2,0,4.312,0,1,0.5895
1,2,0,4.312,1,0,0.4853
1,2,0,4.312,0,0,0.4363
1,2,0,4.312,1,0,0.4816
1,2,0,4.312,0,0,0.4882
1,2,0,4.312,1,1,0.4562
1,2,0,4.312,1,1,0.4057
1,2,0,4.312,0,0,0.483
1,2,0,4.312,1,0,0.4921
1,3,0,4.312,0,1,0.4907
1,3,0,4.312,0,1,0.4646
1,3,0,4.312,0,1,0.5939
1,3,0,4.312,0,0,0.4813
1,3,0,4.312,0,0,0.7293
1,3,0,4.312,1,1,0.8106
