session,target,contrast_modulation,amplitude,presence,response_presence,reaction_time
1,2,0,3.388,1,1,0.4205
1,2,0,3.388,1,0,0.758
1,2,0,3.388,1,1,0.6038
1,2,0,3.388,1,1,0.4931
1,2,0,3.388,0,0,0.4787
1,2,0,3.388,1,0,0.462
1,2,0,3.388,0,0,0.4859
1,2,0,3.388,0,0,0.5353
1,2,0,3.388,1,1,0.4228
1,2,0,3.388,1,0,0.5106
1,2,0,3.388,0,0,0.4641
1,2,0,3.388,1,0,0.4952
1,2,0,3.388,0,0,0.5191
1,2,0,3.388,0,0,0.5047
1,2,0,3.388,1,0,0.5681
1,2,0,3.388,0,0,0.6399
1,2,0,3.388,1,1,0.5454
1,2,0,3.388,1,0,0.6572
1,2,0,3.388,0,0,0.4885
1,2,0,3.388,0,1,0.57
1,2,1,2.0212,1,1,0.4112
1,2,1,2.0212,0,0,0.353
1,2,1,2.0212,1,1,0.3805
1,2,1,2.0212,0,0,0.5439
1,2,1,2.0212,0,0,0.5717
1,2,1,2.0212,0,0,0.4469
1,2,1,2.0212,0,0,0.7274
1,2,1,2.0212,0,1,0.7935
1,2,1,2.0212,1,1,0.4227
1,2,1,2.0212,1,1,0.3805
1,2,1,2.0212,1,1,0.362
1,2,1,2.0212,1,1,0.4596
1,2,1,2.0212,0,0,0.4888
1,2,1,2.0212,0,0,0.4263
1,2,1,2.0212,0,0,0.4237
1,2,1,2.0212,1,1,0.9053
1,2,1,2.0212,0,0,0.5664
1,2,1,2.0212,1,1,0.3762
1,2,1,2.0212,0,1,0.3895
1,2,1,2.0212,1,1,0.5192
1,2,1,2.0212,1,1,0.3881
1,2,1,2.0212,1,1,0.5021
1,2,1,2.0212,1,1,0.4833
1,2,1,2.0212,1,1,0.3731
1,2,1,2.0212,1,0,0.53
1,2,1,2.0212,0,1,0.3879
1,2,1,2.0212,1,1,0.4267
1,2,1,2.0212,0,0,0.5424
1,2,1,2.0212,0,0,0.5217
1,2,1,2.0212,0,0,0.4497
1,2,1,2.0212,0,0,1.0
1,2,1,2.0212,0,1,0.4875
1,2,1,2.0212,1,1,0.4107
1,2,1,2.0212,1,0,0.4546
1,2,1,2.0212,1,0,0.3935
1,2,1,2.0212,0,0,0.3894
1,2,1,2.0212,0,0,0.3722
1,2,1,2.0212,1,1,0.4493
1,2,1,2.0212,1,0,0.3709
1,2,1,2.0212,0,0,0.3886
1,2,1,2.0212,0,0,0.3423
1,2,1,2.0212,0,0,0.3715
1,2,1,2.0212,0,0,0.3891
1,2,1,2.0212,1,0,0.3223
1,2,1,2.0212,0,0,0.468
1,2,1,2.0212,0,0,0.3854
1,2,1,2.0212,1,1,0.5148
1,2,1,2.0212,1,0,0.4483
1,2,1,2.0212,1,1,0.5296
1,2,1,2.0212,1,0,0.4151
1,2,1,2.0212,0,0,0.3848
1,2,1,2.0212,1,0,0.4461
1,2,1,2.0212,0,0,0.3836
1,2,1,2.0212,0,0,0.461
1,2,1,2.0212,1,0,0.4464
1,2,1,2.0212,0,0,0.3475
1,2,1,2.0212,1,1,0.3291
1,2,1,2.0212,1,0,0.9999
1,2,1,2.0212,1,0,0.7761
1,2,1,2.0212,0,0,0.4571
1,2,0,3.388,0,0,0.7161
1,2,0,3.388,1,1,0.5698
1,2,0,3.388,1,1,0.6127
1,2,0,3.388,1,1,0.5046
1,2,0,3.388,0,0,0.586
1,2,0,3.388,1,0,0.8235
1,2,0,3.388,1,1,0.4315
1,2,0,3.388,0,0,0.61
1,2,0,3.388,0,0,0.6378
1,2,0,3.388,0,0,0.6934
1,2,0,3.388,1,1,0.6747
1,2,0,3.388,1,0,0.4202
1,2,0,3.388,1,1,0.5289
1,2,0,3.388,1,1,0.499
1,2,0,3.388,1,0,0.432
1,2,0,3.388,0,0,0.3381
1,2,0,3.388,0,0,0.4947
1,2,0,3.388,1,1,0.4809
1,2,0,3.388,1,0,0.4776
1,2,0,3.388,1,0,0.3997
1,2,0,3.388,1,1,0.3654
1,2,0,3.388,0,0,0.3987
1,2,0,3.388,0,0,0.8272
1,2,0,3.388,0,0,0.4458
1,2,0,3.388,0,0,0.3617
1,2,0,3.388,0,0,0.3645
1,2,0,3.388,0,0,0.3779
1,2,0,3.388,0,0,0.4392
1,2,0,3.388,0,0,0.4667
1,2,0,3.388,1,0,0.4265
1,3,0,3.388,0,0,0.482
1,3,0,3.388,1,1,0.4354
1,3,0,3.388,1,1,0.4049
1,3,0,3.388,0,0,0.326
1,3,0,3.388,1,0,0.3482
1,3,0,3.388,0,0,0.3816
1,3,0,3.388,0,0,0.367
1,3,0,3.388,0,1,0.3887
1,3,0,3.388,0,0,0.4063
1,3,0,3.388,1,1,0.392
1,3,0,3.388,1,1,0.4455
1,3,0,3.388,1,0,0.287
1,3,0,3.388,0,0,0.3362
1,3,0,3.388,0,0,0.3901
1,3,0,3.388,1,0,0.4237
1,3,0,3.388,1,0,0.409
1,3,0,3.388,0,0,0.399
1,3,0,3.388,1,0,0.6083
1,3,0,3.388,1,0,0.4498
1,3,0,3.388,0,1,0.3915
1,3,0,3.388,1,0,0.4731
1,3,0,3.388,0,0,0.5226
1,3,0,3.388,0,0,0.7842
1,3,0,3.388,1,1,0.3376
1,3,0,3.388,0,0,0.419
1,3,0,3.388,1,1,0.4087
1,3,0,3.388,0,0,0.4264
1,3,0,3.388,1,0,0.4598
1,3,0,3.388,1,1,0.4816
1,3,0,3.388,0,0,0.4509
1,3,1,2.0212,0,0,0.5077
1,3,1,2.0212,0,0,0.4571
1,3,1,2.0212,0,0,0.5166
1,3,1,2.0212,1,1,0.3599
1,3,1,2.0212,0,0,0.3879
1,3,1,2.0212,1,1,0.3908
1,3,1,2.0212,1,1,0.4
1,3,1,2.0212,0,0,0.3855
1,3,1,2.0212,1,0,0.3988
1,3,1,2.0212,0,0,0.4206
1,3,1,2.0212,0,0,0.4019
1,3,1,2.0212,0,0,0.4196
1,3,1,2.0212,0,0,0.3689
1,3,1,2.0212,1,0,0.3384
1,3,1,2.0212,0,0,0.4158
1,3,1,2.0212,1,1,0.6734
1,3,1,2.0212,1,0,0.4625
1,3,1,2.0212,1,0,0.5282
1,3,1,2.0212,1,0,0.6215
1,3,1,2.0212,1,1,0.4792
1,3,1,2.0212,1,0,1.0
1,3,1,2.0212,1,1,0.382
1,3,1,2.0212,0,0,0.3957
1,3,1,2.0212,1,0,0.429
1,3,1,2.0212,1,1,0.3942
1,3,1,2.0212,1,0,0.4276
1,3,1,2.0212,0,0,0.4031
1,3,1,2.0212,0,1,0.3906
1,3,1,2.0212,0,0,0.4339
1,3,1,2.0212,0,0,0.3936
1,3,1,2.0212,1,1,0.6539
1,3,1,2.0212,0,1,0.7067
1,3,1,2.0212,1,1,0.4522
1,3,1,2.0212,0,1,0.7856
1,3,1,2.0212,1,1,0.4671
1,3,1,2.0212,0,0,0.7044
1,3,1,2.0212,0,0,0.6058
1,3,1,2.0212,0,0,0.571
1,3,1,2.0212,1,0,0.7328
1,3,1,2.0212,1,1,0.6382
1,3,1,2.0212,0,1,0.7838
1,3,1,2.0212,1,1,0.589
1,3,1,2.0212,1,1,0.6
1,3,1,2.0212,1,1,0.5559
1,3,1,2.0212,1,1,0.4616
1,3,1,2.0212,0,0,0.3469
1,3,1,2.0212,1,1,0.8059
1,3,1,2.0212,0,0,0.3299
1,3,1,2.0212,1,1,0.7316
1,3,1,2.0212,0,0,0.3606
1,3,1,2.0212,1,1,0.4742
1,3,1,2.0212,0,1,0.3757
1,3,1,2.0212,0,0,0.3773
1,3,1,2.0212,0,0,0.4706
1,3,1,2.0212,0,0,0.4239
1,3,1,2.0212,1,1,0.3574
1,3,1,2.0212,1,1,0.3388
1,3,1,2.0212,1,0,0.4641
1,3,1,2.0212,0,0,0.4337
1,3,1,2.0212,0,0,0.8033
1,3,0,3.388,1,1,0.4143
1,3,0,3.388,0,0,0.6281
1,3,0,3.388,0,0,0.8174
1,3,0,3.388,1,1,0.4668
1,3,0,3.388,1,1,0.4003
1,3,0,3.388,0,0,0.3219
1,3,0,3.388,1,1,0.523
1,3,0,3.388,0,0,0.7268
1,3,0,3.388,0,0,0.6179
1,3,0,3.388,1,0,1.0
1,3,0,3.388,1,1,0.5411
1,3,0,3.388,0,0,0.458
1,3,0,3.388,0,0,0.4439
1,3,0,3.388,0,0,0.4244
1,3,0,3.388,1,1,0.8589
1,3,0,3.388,0,0,0.6152
1,3,0,3.388,1,0,0.8578
1,3,0,3.388,0,0,0.3901
1,3,0,3.388,1,0,0.7448
1,3,0,3.388,0,1,0.4366
1,3,0,3.388,0,0,0.4001
1,3,0,3.388,1,0,0.628
1,3,0,3.388,1,1,0.5185
1,3,0,3.388,1,1,0.4819
1,3,0,3.388,0,0,0.6293
1,3,0,3.388,1,0,0.5602
1,3,0,3.388,1,1,0.7039
1,3,0,3.388,0,0,0.6255
1,3,0,3.388,1,1,0.7826
1,3,0,3.388,0,0,0.5167
1,4,0,2.0405,1,1,0.6001
1,4,0,2.0405,0,0,0.4839
1,4,0,2.0405,1,0,0.491
1,4,0,2.0405,1,1,0.4763
1,4,0,2.0405,0,1,0.6847
1,4,0,2.0405,0,0,0.3878
1,4,0,2.0405,0,0,0.5652
1,4,0,2.0405,1,1,0.5184
1,4,0,2.0405,1,1,0.6525
1,4,0,2.0405,1,1,0.734
1,4,0,2.0405,1,1,0.6069
1,4,0,2.0405,1,0,0.4211
1,4,0,2.0405,1,1,0.7425
1,4,0,2.0405,1,0,0.5036
1,4,0,2.0405,0,0,0.3657
1,4,0,2.0405,0,0,0.4313
1,4,0,2.0405,0,0,0.4482
1,4,0,2.0405,0,1,0.6944
1,4,0,2.0405,0,1,0.7759
1,4,0,2.0405,1,1,0.4411
1,4,0,2.0405,0,0,0.4151
1,4,0,2.0405,0,0,0.5606
1,4,0,2.0405,0,0,0.4495
1,4,0,2.0405,1,1,0.4237
1,4,0,2.0405,1,1,0.4253
1,4,0,2.0405,1,1,0.3786
1,4,0,2.0405,1,0,0.3684
1,4,0,2.0405,0,0,0.434
1,4,0,2.0405,0,0,0.5153
1,4,0,2.0405,0,1,0.5051
1,4,1,1.3668,0,1,0.6193
1,4,1,1.3668,0,1,0.5814
1,4,1,1.3668,1,1,0.4711
1,4,1,1.3668,0,0,0.4362
1,4,1,1.3668,1,0,0.4699
1,4,1,1.3668,1,0,0.4511
1,4,1,1.3668,0,1,0.5871
1,4,1,1.3668,0,0,0.7977
1,4,1,1.3668,0,0,0.4578
1,4,1,1.3668,0,0,0.4329
1,4,1,1.3668,0,0,0.5096
1,4,1,1.3668,0,0,0.8638
1,4,1,1.3668,1,1,0.4924
1,4,1,1.3668,1,1,0.7988
1,4,1,1.3668,1,1,0.6193
1,4,1,1.3668,0,0,0.4298
1,4,1,1.3668,0,1,0.9864
1,4,1,1.3668,1,1,0.4284
1,4,1,1.3668,1,1,0.8092
1,4,1,1.3668,1,1,0.8435
1,4,1,1.3668,1,0,0.9198
1,4,1,1.3668,1,1,0.4743
1,4,1,1.3668,1,0,0.5983
1,4,1,1.3668,1,0,0.7772
1,4,1,1.3668,1,0,0.581
1,4,1,1.3668,0,0,0.7601
1,4,1,1.3668,0,0,0.4216
1,4,1,1.3668,0,0,0.8029
1,4,1,1.3668,0,0,0.4683
1,4,1,1.3668,1,0,0.7099
1,4,1,1.3668,0,0,0.4375
1,4,1,1.3668,1,1,0.4596
1,4,1,1.3668,1,0,0.3598
1,4,1,1.3668,1,0,0.4262
1,4,1,1.3668,1,1,0.3906
1,4,1,1.3668,0,0,0.6012
1,4,1,1.3668,1,0,0.3381
1,4,1,1.3668,0,0,0.4358
1,4,1,1.3668,0,1,0.4492
1,4,1,1.3668,1,1,0.567
1,4,1,1.3668,0,0,0.3564
1,4,1,1.3668,1,0,0.3578
1,4,1,1.3668,0,0,0.419
1,4,1,1.3668,1,1,0.7568
1,4,1,1.3668,0,0,0.4341
1,4,1,1.3668,0,0,0.4516
1,4,1,1.3668,1,1,0.4169
1,4,1,1.3668,0,0,0.4507
1,4,1,1.3668,1,0,0.416
1,4,1,1.3668,1,0,0.4496
1,4,1,1.3668,0,0,0.5106
1,4,1,1.3668,0,0,0.7044
1,4,1,1.3668,0,0,0.4778
1,4,1,1.3668,0,1,0.5274
1,4,1,1.3668,1,1,0.6046
1,4,1,1.3668,0,0,0.4622
1,4,1,1.3668,0,0,0.5025
1,4,1,1.3668,1,1,0.5049
1,4,1,1.3668,1,1,0.5651
1,4,1,1.3668,1,0,0.524
1,4,0,2.0405,1,1,0.6165
1,4,0,2.0405,0,0,0.3623
1,4,0,2.0405,0,0,0.3732
1,4,0,2.0405,1,1,0.4411
1,4,0,2.0405,0,0,0.4365
1,4,0,2.0405,0,0,0.68
1,4,0,2.0405,1,1,0.4489
1,4,0,2.0405,0,0,0.5146
1,4,0,2.0405,1,0,0.5279
1,4,0,2.0405,1,1,0.7578
1,4,0,2.0405,1,1,0.515
1,4,0,2.0405,1,0,0.5646
1,4,0,2.0405,0,1,0.4819
1,4,0,2.0405,0,0,0.4996
1,4,0,2.0405,0,0,0.6569
1,4,0,2.0405,1,0,0.5303
1,4,0,2.0405,1,1,0.6077
1,4,0,2.0405,1,0,0.3213
1,4,0,2.0405,0,0,0.4468
1,4,0,2.0405,0,1,0.5924
1,4,0,2.0405,1,1,0.4773
1,4,0,2.0405,0,0,0.3991
1,4,0,2.0405,0,0,0.396
1,4,0,2.0405,0,0,0.3661
1,4,0,2.0405,0,0,0.3953
1,4,0,2.0405,1,0,0.429
1,4,0,2.0405,1,1,0.4196
1,4,0,2.0405,1,1,0.6317
1,4,0,2.0405,0,0,0.3389
1,4,0,2.0405,1,0,0.3628
1,5,0,1.848,1,1,0.5311
1,5,0,1.848,0,0,0.46
1,5,0,1.848,0,0,0.4129
1,5,0,1.848,0,1,0.5472
1,5,0,1.848,0,0,0.4208
1,5,0,1.848,0,1,0.4062
1,5,0,1.848,1,1,0.4759
1,5,0,1.848,0,1,0.3814
1,5,0,1.848,1,1,0.559
1,5,0,1.848,1,0,0.3566
1,5,0,1.848,1,0,0.79
1,5,0,1.848,0,0,0.3596
1,5,0,1.848,1,0,0.4133
1,5,0,1.848,0,0,0.6547
1,5,0,1.848,1,1,0.4323
1,5,0,1.848,1,1,0.406
1,5,0,1.848,1,0,0.3915
1,5,0,1.848,0,0,0.4249
1,5,0,1.848,0,0,0.3987
1,5,0,1.848,0,0,0.8482
1,5,0,1.848,1,1,0.4335
1,5,0,1.848,0,0,0.4074
1,5,0,1.848,1,1,0.4729
1,5,0,1.848,1,0,0.4263
1,5,0,1.848,1,0,0.4321
1,5,0,1.848,1,1,0.5774
1,5,0,1.848,1,1,0.451
1,5,0,1.848,0,0,0.3449
1,5,0,1.848,0,0,0.362
1,5,0,1.848,0,0,0.5236
1,5,1,1.155,0,0,0.4946
1,5,1,1.155,0,0,0.5418
1,5,1,1.155,1,1,0.443
1,5,1,1.155,1,1,1.0
1,5,1,1.155,1,1,0.4417
1,5,1,1.155,1,0,0.5238
1,5,1,1.155,0,0,0.4527
1,5,1,1.155,0,0,0.4383
1,5,1,1.155,1,0,0.6596
1,5,1,1.155,0,0,0.4893
1,5,1,1.155,0,0,0.4548
1,5,1,1.155,0,1,0.6323
1,5,1,1.155,0,0,0.4696
1,5,1,1.155,0,1,0.5993
1,5,1,1.155,1,1,0.4363
1,5,1,1.155,0,0,0.582
1,5,1,1.155,1,1,0.3874
1,5,1,1.155,1,1,0.5169
1,5,1,1.155,1,1,0.4663
1,5,1,1.155,0,0,0.452
1,5,1,1.155,1,0,0.4973
1,5,1,1.155,1,1,0.4029
1,5,1,1.155,1,0,0.5281
1,5,1,1.155,1,1,0.5298
1,5,1,1.155,0,1,0.6871
1,5,1,1.155,1,1,0.9999
1,5,1,1.155,0,0,0.3773
1,5,1,1.155,1,0,0.9999
1,5,1,1.155,0,1,0.5202
1,5,1,1.155,0,0,0.3824
1,5,1,1.155,0,0,0.7526
1,5,1,1.155,1,1,0.5985
1,5,1,1.155,0,1,0.4997
1,5,1,1.155,0,0,0.4693
1,5,1,1.155,1,1,0.4827
1,5,1,1.155,0,0,0.5003
1,5,1,1.155,1,1,0.3014
1,5,1,1.155,1,1,0.3125
1,5,1,1.155,1,1,0.6203
1,5,1,1.155,0,0,0.2847
1,5,1,1.155,0,0,0.3833
1,5,1,1.155,1,1,0.4113
1,5,1,1.155,0,0,0.4142
1,5,1,1.155,1,1,0.6503
1,5,1,1.155,1,1,0.3974
1,5,1,1.155,1,1,0.5846
1,5,1,1.155,1,1,0.4762
1,5,1,1.155,0,0,0.3918
1,5,1,1.155,0,0,0.3792
1,5,1,1.155,0,0,0.3422
1,5,1,1.155,0,0,0.4097
1,5,1,1.155,0,0,0.549
1,5,1,1.155,1,1,0.3928
1,5,1,1.155,1,0,0.628
1,5,1,1.155,1,1,0.3917
1,5,1,1.155,0,0,0.4986
1,5,1,1.155,1,1,0.4824
1,5,1,1.155,0,0,0.6441
1,5,1,1.155,0,0,0.6411
1,5,1,1.155,1,1,0.4324
1,5,0,1.848,1,1,0.4518
1,5,0,1.848,0,0,0.3565
1,5,0,1.848,1,1,0.4324
1,5,0,1.848,1,0,0.4032
1,5,0,1.848,0,1,0.4322
1,5,0,1.848,1,1,0.7541
1,5,0,1.848,0,0,0.4114
1,5,0,1.848,1,0,0.4289
1,5,0,1.848,0,0,0.426
1,5,0,1.848,0,1,0.9601
1,5,0,1.848,0,0,0.3334
1,5,0,1.848,1,0,0.3829
1,5,0,1.848,0,1,0.4441
1,5,0,1.848,1,1,0.3659
1,5,0,1.848,1,1,0.9711
1,5,0,1.848,1,0,0.3966
1,5,0,1.848,1,1,0.5701
1,5,0,1.848,0,0,0.3316
1,5,0,1.848,0,0,0.361
1,5,0,1.848,1,1,0.8904
1,5,0,1.848,0,0,0.4561
1,5,0,1.848,0,0,0.5055
1,5,0,1.848,1,1,0.7588
1,5,0,1.848,0,0,0.4563
1,5,0,1.848,0,0,0.4536
1,5,0,1.848,1,0,0.5352
1,5,0,1.848,0,0,0.3832
1,5,0,1.848,0,0,0.386
1,5,0,1.848,1,1,0.3824
1,5,0,1.848,1,0,0.6929
1,1,0,5.1205,0,1,0.5233
1,1,0,5.1205,0,0,0.9399
1,1,0,5.1205,1,0,0.6375
1,1,0,5.1205,0,0,0.6028
1,1,0,5.1205,1,1,0.4443
1,1,0,5.1205,1,1,0.5057
1,1,0,5.1205,0,0,0.5233
1,1,0,5.1205,1,1,0.4727
1,1,0,5.1205,1,0,0.7782
1,1,0,5.1205,1,0,0.6636
1,1,0,5.1205,0,0,0.553
1,1,0,5.1205,0,0,0.4705
1,1,0,5.1205,0,1,0.9041
1,1,0,5.1205,0,0,0.6293
1,1,0,5.1205,0,1,0.5031
1,1,0,5.1205,0,0,0.6229
1,1,0,5.1205,0,0,0.4975
1,1,0,5.1205,1,1,0.4134
1,1,0,5.1205,0,0,0.6127
1,1,0,5.1205,0,0,0.5458
1,1,0,5.1205,1,0,0.4357
1,1,0,5.1205,0,0,0.9449
1,1,0,5.1205,1,1,0.9305
1,1,0,5.1205,1,0,0.5111
1,1,0,5.1205,1,1,0.4815
1,1,0,5.1205,1,1,0.8138
1,1,0,5.1205,1,1,0.4964
1,1,0,5.1205,0,0,0.5562
1,1,0,5.1205,1,0,1.0
1,1,0,5.1205,1,1,0.4749
1,1,1,3.2725,0,0,0.4937
1,1,1,3.2725,0,0,0.4431
1,1,1,3.2725,0,0,0.6645
1,1,1,3.2725,0,0,1.0
1,1,1,3.2725,1,1,0.4875
1,1,1,3.2725,0,1,0.4569
1,1,1,3.2725,1,1,0.4062
1,1,1,3.2725,0,0,0.4238
1,1,1,3.2725,0,0,0.4211
1,1,1,3.2725,1,1,0.3906
1,1,1,3.2725,0,0,0.4522
1,1,1,3.2725,1,1,0.4857
1,1,1,3.2725,1,1,0.339
1,1,1,3.2725,1,1,0.5004
1,1,1,3.2725,1,1,0.4339
1,1,1,3.2725,1,0,0.5914
1,1,1,3.2725,0,0,0.5075
1,1,1,3.2725,1,1,0.3821
1,1,1,3.2725,0,0,0.4424
1,1,1,3.2725,0,0,0.401
1,1,1,3.2725,0,0,0.3984
1,1,1,3.2725,1,1,0.6401
1,1,1,3.2725,0,0,0.4933
1,1,1,3.2725,1,0,0.479
1,1,1,3.2725,0,0,0.54
1,1,1,3.2725,1,1,0.5097
1,1,1,3.2725,1,1,0.4907
1,1,1,3.2725,0,0,0.6847
1,1,1,3.2725,1,1,0.6656
1,1,1,3.2725,1,1,0.4437
1,1,1,3.2725,1,1,0.7509
1,1,1,3.2725,1,1,0.3814
1,1,1,3.2725,0,0,0.6228
1,1,1,3.2725,0,0,0.4922
1,1,1,3.2725,0,0,0.5737
1,1,1,3.2725,1,1,0.443
1,1,1,3.2725,1,1,0.4284
1,1,1,3.2725,1,1,0.4579
1,1,1,3.2725,0,0,0.7314
1,1,1,3.2725,1,1,0.6807
1,1,1,3.2725,0,0,0.6661
1,1,1,3.2725,0,0,0.6158
1,1,1,3.2725,0,0,0.5533
1,1,1,3.2725,1,1,0.5667
1,1,1,3.2725,1,0,0.4082
1,1,1,3.2725,1,1,0.6084
1,1,1,3.2725,1,1,0.8991
1,1,1,3.2725,0,0,0.5276
1,1,1,3.2725,0,1,0.8977
1,1,1,3.2725,1,0,0.8033
1,1,1,3.2725,0,0,0.4049
1,1,1,3.2725,1,1,0.3702
1,1,1,3.2725,0,0,0.4037
1,1,1,3.2725,1,1,0.625
1,1,1,3.2725,0,0,0.4188
1,1,1,3.2725,0,1,0.4
1,1,1,3.2725,1,1,0.4977
1,1,1,3.2725,0,0,0.3184
1,1,1,3.2725,1,1,0.4486
1,1,1,3.2725,0,0,0.5094
1,1,0,5.1205,0,1,0.4345
1,1,0,5.1205,1,1,0.3741
1,1,0,5.1205,0,1,0.8899
1,1,0,5.1205,0,0,0.3886
1,1,0,5.1205,1,0,0.4409
1,1,0,5.1205,1,1,0.4041
1,1,0,5.1205,0,1,0.3596
1,1,0,5.1205,0,1,0.4507
1,1,0,5.1205,1,0,0.7425
1,1,0,5.1205,0,0,0.4242
1,1,0,5.1205,1,1,0.4214
1,1,0,5.1205,0,1,0.4871
1,1,0,5.1205,0,0,0.3882
1,1,0,5.1205,1,0,0.3738
1,1,0,5.1205,1,1,0.4033
1,1,0,5.1205,1,1,0.8325
1,1,0,5.1205,0,0,0.9999
1,1,0,5.1205,1,1,0.3834
1,1,0,5.1205,0,1,0.3648
1,1,0,5.1205,1,1,0.3706
1,1,0,5.1205,0,1,0.9601
1,1,0,5.1205,1,0,0.3856
1,1,0,5.1205,1,1,0.319
1,1,0,5.1205,0,1,0.8324
1,1,0,5.1205,0,1,0.3018
1,1,0,5.1205,0,0,0.2553
1,1,0,5.1205,0,0,0.6049
1,1,0,5.1205,1,1,0.5742
1,1,0,5.1205,1,1,0.4115
1,1,0,5.1205,1,0,0.8612
1,2,0,4.312,1,1,0.5299
1,2,0,4.312,0,0,0.4642
1,2,0,4.312,0,0,0.5441
1,2,0,4.312,0,0,0.3754
1,2,0,4.312,0,0,0.4568
1,2,0,4.312,0,0,0.3772
1,2,0,4.312,0,0,0.608
1,2,0,4.312,0,1,0.4173
1,2,0,4.312,0,1,1.0
1,2,0,4.312,0,0,0.5527
1,2,0,4.312,1,0,0.5381
1,2,0,4.312,1,0,0.5066
1,2,0,4.312,1,1,0.4335
1,2,0,4.312,0,0,0.499
1,2,0,4.312,1,1,0.7079
1,2,0,4.312,1,0,0.6341
1,2,0,4.312,1,0,0.6034
1,2,0,4.312,0,0,0.4606
1,2,0,4.312,0,0,0.4826
1,2,0,4.312,1,0,0.6599
1,2,0,4.312,1,0,0.613
1,2,0,4.312,1,1,0.4273
1,2,0,4.312,0,0,0.6209
1,2,0,4.312,1,1,0.5258
1,2,0,4.312,0,0,0.692
1,2,0,4.312,0,0,0.5335
1,2,0,4.312,1,1,0.8228
1,2,0,4.312,1,1,0.4768
1,2,0,4.312,1,1,0.5743
1,2,0,4.312,1,1,0.5436
1,2,1,2.5025,0,0,0.7981
1,2,1,2.5025,0,0,0.5066
1,2,1,2.5025,0,0,0.5248
1,2,1,2.5025,0,0,0.4087
1,2,1,2.5025,0,1,0.3956
1,2,1,2.5025,1,1,0.3913
1,2,1,2.5025,1,1,0.7785
1,2,1,2.5025,1,1,0.5507
1,2,1,2.5025,0,0,0.6496
1,2,1,2.5025,0,0,0.5815
1,2,1,2.5025,1,1,1.0
1,2,1,2.5025,0,1,0.58
1,2,1,2.5025,1,0,0.5514
1,2,1,2.5025,1,1,0.739
1,2,1,2.5025,0,0,0.8063
1,2,1,2.5025,1,1,0.5796
1,2,1,2.5025,1,0,0.577
1,2,1,2.5025,1,1,0.4665
1,2,1,2.5025,0,0,0.5438
1,2,1,2.5025,1,1,0.511
1,2,1,2.5025,1,1,0.995
1,2,1,2.5025,0,0,0.3885
1,2,1,2.5025,1,0,0.9619
1,2,1,2.5025,1,0,0.6276
1,2,1,2.5025,0,0,0.7049
1,2,1,2.5025,0,0,0.5622
1,2,1,2.5025,0,0,0.4955
1,2,1,2.5025,1,1,0.4014
1,2,1,2.5025,1,1,0.5905
1,2,1,2.5025,0,0,0.8961
1,2,1,2.5025,1,1,0.448
1,2,1,2.5025,1,1,0.7096
1,2,1,2.5025,1,1,0.4488
1,2,1,2.5025,1,1,0.5002
1,2,1,2.5025,1,1,0.4162
1,2,1,2.5025,0,0,0.5472
1,2,1,2.5025,0,0,0.5107
1,2,1,2.5025,0,0,0.4341
1,2,1,2.5025,0,0,1.0
1,2,1,2.5025,1,1,0.481
1,2,1,2.5025,1,1,0.4763
1,2,1,2.5025,1,1,0.384
1,2,1,2.5025,1,1,0.6509
1,2,1,2.5025,0,0,0.6229
1,2,1,2.5025,0,0,0.5057
1,2,1,2.5025,1,1,0.5055
1,2,1,2.5025,0,0,0.5713
1,2,1,2.5025,1,1,0.9999
1,2,1,2.5025,1,1,0.538
1,2,1,2.5025,0,0,0.5876
1,2,1,2.5025,1,1,0.9573
1,2,1,2.5025,0,0,0.7625
1,2,1,2.5025,0,0,0.54
1,2,1,2.5025,0,0,0.4894
1,2,1,2.5025,0,0,0.3949
1,2,1,2.5025,0,0,0.3605
1,2,1,2.5025,1,1,0.3618
1,2,1,2.5025,0,0,0.5032
1,2,1,2.5025,1,1,0.3128
1,2,1,2.5025,0,0,0.4541
1,2,0,4.312,0,0,0.6425
1,2,0,4.312,1,1,0.3537
1,2,0,4.312,0,1,0.4054
1,2,0,4.312,1,1,0.3212
1,2,0,4.312,0,0,0.3246
1,2,0,4.312,1,1,0.4801
1,2,0,4.312,0,0,0.7713
1,2,0,4.312,1,1,0.6865
1,2,0,4.312,0,0,0.5144
1,2,0,4.312,1,1,0.6213
1,2,0,4.312,0,0,0.6571
1,2,0,4.312,0,1,0.9999
1,2,0,4.312,0,0,0.64
1,2,0,4.312,1,1,0.699
1,2,0,4.312,1,1,0.6389
1,2,0,4.312,1,1,0.7325
1,2,0,4.312,0,0,0.7616
1,2,0,4.312,1,0,0.6352
1,2,0,4.312,0,1,0.7445
1,2,0,4.312,1,0,0.6373
1,2,0,4.312,1,1,0.5718
1,2,0,4.312,1,1,0.7333
1,2,0,4.312,0,0,0.6024
1,2,0,4.312,0,0,0.8921
1,2,0,4.312,0,0,0.4895
1,2,0,4.312,0,1,0.5872
1,2,0,4.312,1,1,0.4401
1,2,0,4.312,1,0,0.7459
1,2,0,4.312,1,1,0.7272
1,2,0,4.312,0,0,0.4568
1,3,0,4.312,1,1,0.4591
1,3,0,4.312,0,0,0.4554
1,3,0,4.312,0,0,0.3607
1,3,0,4.312,0,0,0.3669
1,3,0,4.312,0,0,0.3842
1,3,0,4.312,1,0,0.801
1,3,0,4.312,1,1,0.3915
